Island,AB_Island_ID,Weigelt.ID,Archipelago,Species_Name,Common_Name,Sibley2_0ID,AB_Species_ID,introduced,modern_observed,historically_observed,fossil_observed,Source,Fossil_Evidence,Notes,,,,,,,,,,,
Rendova,132,82167,Solomon Islands,Hemiprocne mystacea woodfordiana,Moustached Tree-Swift,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rendova.pdf,,,,,,,,,,,,,
Rendova,132,82167,Solomon Islands,Hirundo tahitica subfusca,Pacific Swallow,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rendova.pdf,,,,,,,,,,,,,
Rendova,132,82167,Solomon Islands,Macropygia mackinlayi arossi,Mackinlayæž¯s Cuckoo-Dove,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rendova.pdf,,,,,,,,,,,,,
Rendova,132,82167,Solomon Islands,Megapodius eremita,Melanesian Scrubfowl,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rendova.pdf,,,,,,,,,,,,,
Rendova,132,82167,Solomon Islands,Micropsitta finschii tristrami,Finschæž¯s Pygmy Parrot,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rendova.pdf,,,,,,,,,,,,,
Rendova,132,82167,Solomon Islands,Mino dumontii kreffti,Yellow-faced Myna,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rendova.pdf,,,,,,,,,,,,,
Rendova,132,82167,Solomon Islands,Monarcha browni meeki,Kulambangra Monarch,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rendova.pdf,,End NGa Grp,,,,,,,,,,,
Rendova,132,82167,Solomon Islands,Monarcha richardsii,White-capped Monarch,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rendova.pdf,,End NGa Grp,,,,,,,,,,,
Rendova,132,82167,Solomon Islands,Myiagra ferrocyanea feminina,Steel-blue Flycatcher,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rendova.pdf,,End Sol,,,,,,,,,,,
Rendova,132,82167,Solomon Islands,Myzomela eichhorni eichhorni,Yellow-vented Myzomela,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rendova.pdf,,End NGa Grp,,,,,,,,,,,
Rendova,132,82167,Solomon Islands,Nectarinia jugularis flavigaster,Yellow-bellied Sunbird,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rendova.pdf,,,,,,,,,,,,,
Rendova,132,82167,Solomon Islands,Nycticorax caledonicus mandibularis,Rufous Night-Heron,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rendova.pdf,,,,,,,,,,,,,
Rendova,132,82167,Solomon Islands,Pachycephala pectoralis melanoptera,Common Golden Whistler,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rendova.pdf,,,,,,,,,,,,,
Rendova,132,82167,Solomon Islands,Pandion cristatus melvillensis,Eastern Osprey,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rendova.pdf,,,,,,,,,,,,,
Rendova,132,82167,Solomon Islands,Porphyrio porphyrio samoensis,Purple Swamphen,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rendova.pdf,,,,,,,,,,,,,
Rendova,132,82167,Solomon Islands,Ptilinopus solomonensis vulcanorum,Yellow-bibbed Fruit-Dove,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rendova.pdf,,,,,,,,,,,,,
Rendova,132,82167,Solomon Islands,Ptilinopus superbus,Superb Fruit-Dove,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rendova.pdf,,,,,,,,,,,,,
Rendova,132,82167,Solomon Islands,Ptilinopus viridis lewisi,Claret-breasted Fruit-Dove,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rendova.pdf,,End Bis-Sol,,,,,,,,,,,
Rendova,132,82167,Solomon Islands,Rallus philippensis rovianae,Buff-banded Rail,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rendova.pdf,,,,,,,,,,,,,
Rendova,132,82167,Solomon Islands,Reinwardtoena crassirostris,Crested Cuckoo-Dove,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rendova.pdf,,End Sol,,,,,,,,,,,
Rendova,132,82167,Solomon Islands,Rhipidura cockerelli albina,White-winged Fantail,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rendova.pdf,,End Sol,,,,,,,,,,,
Rendova,132,82167,Solomon Islands,Rhipidura leucophrys melaleuca,Willie Wagtail,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rendova.pdf,,,,,,,,,,,,,
Rendova,132,82167,Solomon Islands,Rhipidura rufifrons granti,Rufous Fantail,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rendova.pdf,,,,,,,,,,,,,
Rendova,132,82167,Solomon Islands,Sterna sumatrana,Black-naped Tern,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rendova.pdf,,,,,,,,,,,,,
Rendova,132,82167,Solomon Islands,Thalasseus bergii cristatus,Crested Tern,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rendova.pdf,,,,,,,,,,,,,
Rendova,132,82167,Solomon Islands,Todirhamphus chloris alberti,Collared Kingfisher,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rendova.pdf,,,,,,,,,,,,,
Rendova,132,82167,Solomon Islands,Todirhamphus s. sancta,Sacred Kingfisher,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rendova.pdf,,,,,,,,,,,,,
Rendova,132,82167,Solomon Islands,Todirhamphus s. saurophaga,Beach Kingfisher,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rendova.pdf,,,,,,,,,,,,,
Rendova,132,82167,Solomon Islands,Trichoglossus haematodus massena,Rainbow Lorikeet,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rendova.pdf,,,,,,,,,,,,,
Rendova,132,82167,Solomon Islands,Tyto javanica,Eastern Barn Owl,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rendova.pdf,,,,,,,,,,,,,
Rendova,132,82167,Solomon Islands,Zosterops rendovae rendovae,Central Solomons White-eye,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rendova.pdf,,End Sol,,,,,,,,,,,
Rennell,133,80609,Solomons,Accipita fasciatus fasciatus,Brown Goshawk,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Aerodramus spodiopygius reichenowi,White-rumped Swiftlet,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Aerodramus vanikorensis lugubris/vanikorensis,Uniform Swiftlet,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Anas gibberifrons remissa,Grey Teal,,,0,0,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Anas superciliosa pelewensis,Pacific Black Duck,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Anous minutus minutus,Black Noddy,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Anous stolidus pileatus,Brown Noddy,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Aplornis cantoroides cantoroides,Singing Starling,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Aplornis insularis,Rennell Starling,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Ardenna pacificus,Wedge-tailed Shearwater,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Caloenas n. nicobarica,Nicobar Pigeon,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Chalcites lucidus harterti,Shining Bronze-Cuckoo,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Clytorhynchus hamlini,Rennell Shrikebill,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Collocalia esculenta desiderata,Glossy Swiftlet,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Coracina lineata gracilis,Barred Cuckoo-shrike,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Ducula pacifica tarrali/pacifica,Pacific Imperial Pigeon,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Egretta sacra sacra,Eastern Reef Egret,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Fregata andrewsi,Christmas Island Frigatebird,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Fregata ariel ariel,Lesser Frigatebird,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Fregata minor,Great Frigatebird,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Gallicolumba beccarii solomonensis,Bronze Ground Dove,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Geoffroyus heteroclitus hyacinthinus,Song (Singing) Parrot,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Gerygone flavolateralis citrina,Fan-tailed Gerygone,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Gygis alba alba,White Tern,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Hemiprocne mystacea woodfordiana,Moustached Tree-Swift,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Ixobrychus flavicollis woodfordi,Black Bittern,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Lorius chlorocercus,Yellow-bibbed Lory,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Macropygia mackinlayi arossi,Mackinlay's Cuckoo-Dove,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Micropsitta f. finschii,Finschæž¯s Pigmy Parrot,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Myiagra caledonica occidentalis,Melanesian Flycatcher,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Myzomela cardinalis sanfordi,Cardinal Myzomela,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Onychoprion a. anaethetus,Bridled Tern,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Onychoprion fuscata serrata,Sooty Tern,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Pachycephala pectoralis feminina,Common Golden Whistler,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Pandion cristatus melvillensis,Eastern Osprey,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Phaethon lepturus,White-tailed Tropicbird,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Phaethon rubricauda,Red-tailed Tropicbird,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Phalacrocorax carbo,Great Cormorant,,,1,1,NA,NA,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Phalacrocorax melanoleucos brevicauda,Little Pied Cormorant,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Platalea regia,Royal Spoonbill,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Porphyrio porphyrio samoensis,Purple Swamphen,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Porzana tabuensis tabuensis,Spotless Crake,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Pseudobulweria rostrata,Tahiti Petrel,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Ptilinopus richardsii cyanopterus,Silver-capped Fruit Dove,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Rhipidura rennelliana,Rennell Fantail,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Sterna dougallii bangsi,Roseate Tern,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Sterna sumatrana sumatrana,Black-naped Tern,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Sula dactylactra,Masked Booby,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Sula leucogaster,Brown Booby,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Sula sula,Red-footed Booby,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Tachybaptus novaehollandiae rennellianus,Australasian Grebe,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Thalasseus bergii cristatus,Crested Tern,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Threskiornis molucca pygmaeus,Australian White Ibis,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Todirhamphus chloris amoena,Collared Kingfisher,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Turdus poliocephalus rennellianus,Island Thrush,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Tyto javanica crassirostris,Eastern Barn Owl,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Woodfordia superciliosa,Woodford's (Bare-eyed) White-eye ,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Rennell,133,80609,Solomons,Zosterops rennellianus,Rennell White-eye,,,0,1,1,0,http://birdsofmelanesia.net/solomons8.html/rennell.pdf,,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Anas querquedula,,,,0,1,1,0,avibase,,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Fregilupus varius,,,600,0,0,1,0,avibase,,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Milvus migrans,,,,0,1,1,0,avibase,,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Raphus solitarius,,,,0,0,1,0,avibase,,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Acridotheres tristis,Common Myna,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Amandava amandava,Red Avadavat,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Anas melleri,Meller's Duck,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Estrilda astrild,Common Waxbill,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Foudia madagascariensis,Red Fody,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Foudia madagascariensis,,12022,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Geopelia striata,Zebra Dove,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Lonchura punctulata,Nutmeg Mannikin,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Margaroperdix madagascarensis,Madagascar Partridge,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Passer domesticus,House Sparrow,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Ploceus cucullatus,Village weaver,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Pycnonotus jocosus,Red-whiskered Bulbul,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Serinus canicollis,Cape Canary,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Serinus mozambicus,Yellow-fronted Canary,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Streptopelia picturata,Madagascar Turtle-Dove,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Turnix nigricollis,Madagascar Buttonquail,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Aerodramus francicus,,,579,0,1,1,0,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Alectroenas sp. Reunion,,,581,0,0,1,0,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Alopochen kervazoi,,,582,0,0,1,1,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Anas theodori,,,584,0,0,1,1,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Aythya sp. Reunion,,,586,0,0,0,1,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Butorides striatus,,,59,0,1,1,0,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Circus maillardi,,,588,0,1,1,0,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Coracina newtoni,,,589,0,1,1,0,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Dryolimnas augusti,,,591,0,0,1,1,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Egretta dimorpha,,,593,0,0,1,0,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Falco duboisi,,,595,0,0,1,1,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Foudia delloni,,,597,0,0,1,0,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Fulica newtoni,,,601,0,0,1,1,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Gallinula chloropus,,,194,0,1,1,0,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,colonized later?,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Hypsipetes borbonicus,,,603,0,1,1,0,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Mascarenotus grucheti,,,607,0,0,0,1,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Mascarinus mascarinus,,,610,0,0,1,1,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Nesoenas duboisi,,,613,0,0,1,1,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Nesoenas picturata,,,615,0,1,1,1,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Nycticorax duboisi,,,617,0,0,1,1,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Phedina borbonica,,,621,0,1,1,0,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Phoenicopterus roseus,,,622,0,0,1,1,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Porphyrio sp. Reunion,,,623,0,0,1,0,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Psittacula bensoni,,,624,0,0,1,0,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Psittacula borbonicus,,,625,0,0,1,0,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Psittacula eques,,,626,0,0,1,0,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Saxicola tectes,,,629,0,1,1,0,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Terpsiphone bourbonnensis,,,630,0,1,1,0,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Threskiornis solitarius,,,631,0,0,1,1,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Turnix nigricollis,,,632,0,1,1,0,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Zosterops borbonicus,,,634,0,1,1,0,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,,,,,,,,,,,,
Reunion,48,53611,Mascarenes,Zosterops olivaceus,,,636,0,1,1,0,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,,,,,,,,,,,,
Rodrigues,49,53693,Mascarenes,Gallinula chloropus,,,194,0,1,1,0,avibase,,,,,,,,,,,,,
Rodrigues,49,53693,Mascarenes,Acridotheres tristis,Common myna,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Rodrigues,49,53693,Mascarenes,Agapornis canus,Gray-headed lovebird,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Rodrigues,49,53693,Mascarenes,Columba livia,Rock Pigeon,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Rodrigues,49,53693,Mascarenes,Coturnix coturnix,Common quail,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Rodrigues,49,53693,Mascarenes,Estrilda astrild,Common waxbill,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Rodrigues,49,53693,Mascarenes,Foudia madagascariensis,Red fody,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Rodrigues,49,53693,Mascarenes,Francolinus pondicerianus,Gray Francolin,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Rodrigues,49,53693,Mascarenes,Geopelia striata,Zebra dove,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Rodrigues,49,53693,Mascarenes,Passer domesticus,House sparrow,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Rodrigues,49,53693,Mascarenes,Ploceus cucullatus,Village weaver,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Rodrigues,49,53693,Mascarenes,Serinus mozambicus,Yellow-fronted canary,,,1,1,NA,NA,Avibase website,,,,,,,,,,,,,
Rodrigues,49,53693,Mascarenes,Acrocephalus rodericanus,,,578,0,1,1,0,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,,,,,,,,,,,,
Rodrigues,49,53693,Mascarenes,Butorides striatus,,,59,0,1,1,0,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,,,,,,,,,,,,
Rodrigues,49,53693,Mascarenes,Erythromachus leguati,,,594,0,0,1,1,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,,,,,,,,,,,,
Rodrigues,49,53693,Mascarenes,Foudia flavicans,,,598,0,1,1,0,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,,,,,,,,,,,,
Rodrigues,49,53693,Mascarenes,Hypsipetes sp. Rodrigues,,,605,0,0,0,1,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,,,,,,,,,,,,
Rodrigues,49,53693,Mascarenes,Mascarenotus murivorus,,,608,0,0,1,1,"Cheke, A. and Hume, J. 2008. Lost Land of the Dodo. Yale University Press.",,,,,,,,,,,,,
