"","Island","AB_Island_ID","Weigelt.ID","Archipelago","Species_Name","Common_Name","Sibley2_0ID","AB_Species_ID","introduced","modern_observed","historically_observed","fossil_observed","Source","Fossil_Evidence","Notes","good_island"
"205","Antigua",58,11466,"Lesser Antilles","Patagioenas squamosa","scaly-naped pigeon",NA,NA,0,1,1,1,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998","Pregill et al, 1994, bulletin Carnegie Museum","Columba squamosa",1
"206","Antigua",58,11466,"Lesser Antilles","Quiscalus lugubris","carib grackle",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"207","Antigua",58,11466,"Lesser Antilles","Sicalis luteola","grassland yellow-finch",NA,NA,1,1,NA,NA,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"uncommon, introduced to Barbados in 1900",1
"208","Antigua",58,11466,"Lesser Antilles","Tiaris bicolor","black-faced grassquit",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"generally common",1
"209","Antigua",58,11466,"Lesser Antilles","Tyrannus dominicensis","gray kingbird",NA,NA,0,1,1,1,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998","Pregill et al, 1994, bulletin Carnegie Museum","common",1
"210","Antigua",58,11466,"Lesser Antilles","Vireo altiloquus","black-whiskered vireo",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"common",1
"211","Antigua",58,11466,"Lesser Antilles","Zenaida aurita","zenaida dove",NA,NA,0,1,1,1,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998","Pregill et al, 1994, bulletin Carnegie Museum","common",1
"212","Antigua",58,11466,"Lesser Antilles","Zenaida macroura","mourning dove",NA,NA,0,1,1,0,"A Guide to the Birds of the West Indies ; Raffaele et al.;1998",NA,"locally common",1
"213","Antigua",58,11466,"Lesser Antilles","Amazona vittata",NA,NA,NA,0,0,0,1,"DAVID W. STEADMAN  ""Fossil vertebrates from Antigua, Lesser Antilles: Evidence for late
Holocene human-caused extinctions in the West Indies""","Pregill et al, 1994, bulletin Carnegie Museum",NA,1
"214","Antigua",58,11466,"Lesser Antilles","Athene cunicularia","burrowing owl",NA,NA,0,0,0,1,"DAVID W. STEADMAN  ""Fossil vertebrates from Antigua, Lesser Antilles: Evidence for late
Holocene human-caused extinctions in the West Indies""","Pregill et al, 1994, bulletin Carnegie Museum",NA,1
"215","Antigua",58,11466,"Lesser Antilles","Porphyrula martinica","purple gallinule",NA,NA,0,0,0,1,"DAVID W. STEADMAN  ""Fossil vertebrates from Antigua, Lesser Antilles: Evidence for late
Holocene human-caused extinctions in the West Indies""","DAVID W. STEADMAN  ""Fossil vertebrates from Antigua, Lesser Antilles: Evidence for lateHolocene human-caused extinctions in the West Indies""",NA,1
"216","Antigua",58,11466,"Lesser Antilles","Porzana flaviventer","yellow-breasted crake",NA,NA,0,0,0,1,"DAVID W. STEADMAN  ""Fossil vertebrates from Antigua, Lesser Antilles: Evidence for late
Holocene human-caused extinctions in the West Indies""","DAVID W. STEADMAN  ""Fossil vertebrates from Antigua, Lesser Antilles: Evidence for late
Holocene human-caused extinctions in the West Indies""",NA,1
"217","Antigua",58,11466,"Lesser Antilles","Cinclocerthia ruficauda","brown trembler",NA,NA,0,0,0,1,"Milberg & Tyrberg","Pregill et al, 1994, bulletin Carnegie Museum",NA,1
"218","Antigua",58,11466,"Lesser Antilles","Egretta sp",NA,NA,NA,0,0,1,1,NA,"Pregill et al, 1994, bulletin Carnegie Museum","common",1
"231","Ascension",NA,8452,"Atlantic Ocean","Acridotheres tristis","Common Myna",NA,NA,1,1,NA,NA,"Avibase",NA,NA,1
"232","Ascension",NA,8452,"Atlantic Ocean","Anous minutus","Black Noddy",NA,NA,0,1,1,0,"Avibase",NA,NA,1
"233","Ascension",NA,8452,"Atlantic Ocean","Anous stolidus","Brown Noddy",NA,NA,0,1,1,0,"Avibase",NA,NA,1
"234","Ascension",NA,8452,"Atlantic Ocean","Anous tenuirostris","Lesser Noddy",NA,NA,0,1,1,0,"Avibase",NA,NA,1
"235","Ascension",NA,8452,"Atlantic Ocean","Calonectris diomedea","Cory's Shearwater",NA,NA,0,1,1,0,"Avibase",NA,NA,1
"236","Ascension",NA,8452,"Atlantic Ocean","Columba livia","Rock Pigeon",NA,NA,0,1,1,0,"Avibase",NA,NA,1
"237","Ascension",NA,8452,"Atlantic Ocean","Estrilda astrild","Common Waxbill",NA,NA,1,1,NA,NA,"Avibase",NA,NA,1
"238","Ascension",NA,8452,"Atlantic Ocean","Foudia madagascariensis","Red Fody",NA,NA,0,1,1,0,"Avibase",NA,NA,1
"239","Ascension",NA,8452,"Atlantic Ocean","Francolinus afer","Red-necked Francolin",NA,NA,1,1,NA,NA,"Avibase",NA,NA,1
"240","Ascension",NA,8452,"Atlantic Ocean","Fregata aquila","Ascension Island Frigatebird",NA,NA,0,1,1,0,"Avibase",NA,"Endemic Vulnerable",1
"241","Ascension",NA,8452,"Atlantic Ocean","Fregata minor","Great Frigatebird",NA,NA,0,1,1,0,"Avibase",NA,NA,1
"242","Ascension",NA,8452,"Atlantic Ocean","Gallinula chloropus","Eurasian Moorhen",NA,NA,0,1,1,0,"Avibase",NA,NA,1
"243","Ascension",NA,8452,"Atlantic Ocean","Geopelia striata","Zebra Dove",NA,NA,0,1,1,0,"Avibase",NA,NA,1
"244","Ascension",NA,8452,"Atlantic Ocean","Gracula religiosa","Common Hill Myna",NA,NA,1,1,NA,NA,"Avibase",NA,NA,1
"245","Ascension",NA,8452,"Atlantic Ocean","Gygis alba","White Tern",NA,NA,0,1,1,0,"Avibase",NA,NA,1
"246","Ascension",NA,8452,"Atlantic Ocean","Oceanodroma castro","Band-rumped Storm-Petrel",NA,NA,0,1,1,0,"Avibase",NA,NA,1
"247","Ascension",NA,8452,"Atlantic Ocean","Onychoprion fuscatus","Sooty Tern",NA,NA,0,1,1,0,"Avibase",NA,NA,1
"248","Ascension",NA,8452,"Atlantic Ocean","Phaethon aethereus","Red-billed Tropicbird",NA,NA,0,1,1,0,"Avibase",NA,NA,1
"249","Ascension",NA,8452,"Atlantic Ocean","Phaethon lepturus","White-tailed Tropicbird",NA,NA,0,1,1,0,"Avibase",NA,NA,1
"250","Ascension",NA,8452,"Atlantic Ocean","Phasianus colchicus","Ring-necked Pheasant",NA,NA,0,1,1,0,"Avibase",NA,NA,1
"251","Ascension",NA,8452,"Atlantic Ocean","Serinus flaviventris","Yellow Canary",NA,NA,1,1,NA,NA,"Avibase",NA,NA,1
"252","Ascension",NA,8452,"Atlantic Ocean","Sterna vittata","Antarctic Tern",NA,NA,0,1,1,0,"Avibase",NA,NA,1
"253","Ascension",NA,8452,"Atlantic Ocean","Sula dactylatra","Masked Booby",NA,NA,0,1,1,0,"Avibase",NA,NA,1
"254","Ascension",NA,8452,"Atlantic Ocean","Sula leucogaster","Brown Booby",NA,NA,0,1,1,0,"Avibase",NA,NA,1
"255","Ascension",NA,8452,"Atlantic Ocean","Sula sula","Red-footed Booby",NA,NA,0,1,1,0,"Avibase",NA,NA,1
"256","Ascension",NA,8452,"Atlantic Ocean","Turdus merula","Eurasian Blackbird",NA,NA,0,1,1,0,"Avibase",NA,NA,1
"257","Ascension",NA,8452,"Atlantic Ocean","Vidua regia","Shaft-tailed Whydah",NA,NA,1,1,NA,NA,"Avibase",NA,NA,1
"258","Ascension",NA,NA,NA,"Nycticorax sp.",NA,NA,NA,0,0,0,1,"Biber, E. 2002. Patterns of endemic extinctions among island bird species. Ecography, 25: 661-676",NA,"known from fossils",1
"259","Ascension",NA,NA,NA,"Atlantisia elpenor","Ascension Flightless Crake",NA,NA,0,0,1,1,"Olson, 1973. Smiths.Contrib.Zoology 152 p.ii,7",NA,NA,1
"260","Atiu",3,8715,"Cook Is","Anas superciliosa",NA,NA,34,0,1,1,0,"steadman 2006",NA,NA,1
"261","Atiu",3,8715,"Cook Is","Collocalia sawtelli",NA,NA,110,0,1,1,1,"steadman 2006",NA,NA,1
"262","Atiu",3,8715,"Cook Is","Ducula aurorae",NA,NA,147,0,0,0,1,"steadman 2006",NA,NA,1
"263","Atiu",3,8715,"Cook Is","Ducula pacifica",NA,NA,156,0,1,1,0,"steadman 2006",NA,NA,1
"264","Atiu",3,8715,"Cook Is","Egretta sacra",NA,NA,168,0,1,1,0,"steadman 2006",NA,NA,1
"265","Atiu",3,8715,"Cook Is","Gallicolumba erythroptera",NA,NA,184,0,0,0,1,"steadman 2006",NA,NA,1
"266","Atiu",3,8715,"Cook Is","Halcyon tuta",NA,NA,237,0,1,1,1,"steadman 2006",NA,NA,1
"267","Atiu",3,8715,"Cook Is","Porzana tabuensis",NA,NA,392,0,1,1,1,"steadman 2006",NA,NA,1
"268","Atiu",3,8715,"Cook Is","Ptilinopus rarotongensis",NA,NA,413,0,1,1,0,"steadman 2006",NA,NA,1
"269","Atiu",3,8715,"Cook Is","Vini kuhlii",NA,NA,458,0,0,1,1,"steadman 2006",NA,NA,1
"270","Atiu",3,8715,"Cook Is","Gallus gallus",NA,NA,NA,1,1,1,NA,NA,NA,NA,1
"319","Bermuda",85,20203,"Atlantic","Anas platyrhynchos","Mallard",NA,NA,1,1,NA,NA,"Avibase",NA,NA,1
"320","Bermuda",85,20203,"Atlantic","Butorides virescens","Green Heron",NA,NA,0,1,1,0,"Avibase",NA,NA,1
"321","Bermuda",85,20203,"Atlantic","Cardinalis cardinalis","Northern Cardinal",NA,NA,1,1,NA,NA,"Avibase",NA,NA,1
"322","Bermuda",85,20203,"Atlantic","Carduelis carduelis","European Goldfinch",NA,NA,1,1,NA,NA,"Avibase",NA,NA,1
"323","Bermuda",85,20203,"Atlantic","Columba livia","Rock Dove",NA,NA,1,1,NA,NA,"Avibase",NA,NA,1
"324","Bermuda",85,20203,"Atlantic","Columbina passerina","Common Ground Dove",NA,NA,0,1,1,0,"Avibase",NA,NA,1
"325","Bermuda",85,20203,"Atlantic","Dumetella carolinensis","Gray Catbird",NA,NA,0,1,1,0,"Avibase",NA,NA,1
"326","Bermuda",85,20203,"Atlantic","Egretta caerulea","Little Blue Heron",NA,NA,0,1,1,0,"Avibase",NA,NA,1
"327","Bermuda",85,20203,"Atlantic","Egretta thula","Snowy Egret",NA,NA,0,1,1,0,"Avibase",NA,NA,1
"328","Bermuda",85,20203,"Atlantic","Estrilda astrild","Common Waxbill",NA,NA,1,1,NA,NA,"Avibase",NA,NA,1
"329","Bermuda",85,20203,"Atlantic","Estrilda melpoda","Orange-cheeked Waxbill",NA,NA,1,1,NA,NA,"Avibase",NA,NA,1
"330","Bermuda",85,20203,"Atlantic","Passer domesticus","House Sparrow",NA,NA,1,1,NA,NA,"Avibase",NA,NA,1
"331","Bermuda",85,20203,"Atlantic","Pitangus sulphuratus","Great Kiskadee",NA,NA,1,1,NA,NA,"Avibase",NA,NA,1
"332","Bermuda",85,20203,"Atlantic","Rallus limicola","Virginia rail",NA,NA,0,1,1,0,"Avibase",NA,NA,1
"333","Bermuda",85,20203,"Atlantic","Sialia sialis","Eastern Bluebird",NA,NA,0,1,1,0,"Avibase",NA,NA,1
"334","Bermuda",85,20203,"Atlantic","Sturnus vulgaris","European Starling",NA,NA,1,1,NA,NA,"Avibase",NA,NA,1
"335","Bermuda",85,20203,"Atlantic","Tyto alba","Barn Owl",NA,NA,0,1,1,0,"Avibase",NA,NA,1
"336","Bermuda",85,20203,"Atlantic","Vireo griseus","White-eyed Vireo",NA,NA,0,1,1,0,"Avibase",NA,NA,1
"337","Bermuda",85,20203,"Atlantic","Coccyzus americanus","Yellow-billed Cuckoo",NA,NA,0,1,1,0,"Avibase & Map of Life",NA,NA,1
"338","Bermuda",85,20203,"Atlantic","Anas pachyscelus",NA,NA,NA,0,0,0,1,"Biber, E. 2002. Patterns of endemic extinctions among island bird species. Ecography, 25: 661-676",NA,"known from fossils",1
"339","Bermuda",85,20203,"Atlantic","Grus latipes",NA,NA,NA,0,0,0,1,"Biber, E. 2002. Patterns of endemic extinctions among island bird species. Ecography, 25: 661-676",NA,"known from fossils",1
"340","Bermuda",85,20203,"Atlantic","Porzana piercei",NA,NA,NA,0,0,0,1,"Biber, E. 2002. Patterns of endemic extinctions among island bird species. Ecography, 25: 661-676",NA,"known from fossils",1
"341","Bermuda",85,20203,"Atlantic","Rallus ibycus",NA,NA,NA,0,0,0,1,"Biber, E. 2002. Patterns of endemic extinctions among island bird species. Ecography, 25: 661-676",NA,"known from fossils",1
"342","Bermuda",85,20203,"Atlantic","Nyctanassa violacea","Yellow-crowned Night Heron",NA,NA,0,1,1,1,"Birdlife International","Olson, S. L., & Wingate, D. B. (2006). A new species of night-heron (Ardeidae: Nyctanassa) from Quaternary deposits on Bermuda. Proceedings of the Biological Society of Washington, 119(2), 326–337.",NA,1
"343","Bermuda",85,20203,"Atlantic","Pipilo naufragus","Bermuda towhee",NA,NA,0,0,1,1,"Olson & Wingate 2012. Proceedings of the Biological Society of Washington 125(1):85-96",NA,NA,1
"344","Bermuda",85,20203,"Atlantic","Bermuteo avivorus","Bermuda hawk",NA,NA,0,0,1,1,"Olson, S. L. (2008). A New Genus and Species of Buteonine Hawk from Quaternary Deposits in Bermuda (Aves: Accipitridae). Proceedings of the Biological Society of Washington, 121(1), 130–141. doi:10.2988/07-27.1",NA,NA,1
"345","Bermuda",85,20203,"Atlantic","Zenaida aurita",NA,NA,NA,0,0,0,1,"Olson, S. L. (2011). The fossil record and history of doves on Bermuda (Aves: Columbidae). Proceedings of the Biological Society of Washington, 124(1), 1–6. doi:10.2988/10-21.1",NA,NA,1
"346","Bermuda",85,20203,"Atlantic","Zenaida macroura","Mourning Dove",NA,NA,0,1,1,0,"Olson, S. L. (2011). The fossil record and history of doves on Bermuda (Aves: Columbidae). Proceedings of the Biological Society of Washington, 124(1), 1–6. doi:10.2988/10-21.1",NA,NA,1
"347","Bermuda",85,20203,"Atlantic","Aegolius gradyi",NA,NA,NA,0,0,1,1,"Olson, S. L. (2012). A new species of small owl of the genus Aegolius ( Aves : Strigidae ) from Quaternary deposits on Bermuda, 125(2), 97–105.",NA,NA,1
"348","Bermuda",85,20203,"Atlantic","Colaptes oceanicus",NA,NA,NA,0,0,1,1,"Olson, S. L. (2013). Fossil woodpeckers from Bermuda with the description of a new species of Colaptes ( Aves : Picidae ), 126(1), 17–24.",NA,NA,1
"349","Bermuda",85,20203,"Atlantic","Sphyrapicus varius","Yellow-bellied Sapsucker",NA,NA,0,0,1,1,"Olson, S. L. (2013). Fossil woodpeckers from Bermuda with the description of a new species of Colaptes ( Aves : Picidae ), 126(1), 17–24.",NA,NA,1
"415","Bougainville",126,84281,"Solomons","Accipiter albogularis woodfordi","Pied Goshawk",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"416","Bougainville",126,84281,"Solomons","Accipiter fasciatus polycryptus","Brown Goshawk",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"417","Bougainville",126,84281,"Solomons","Accipiter hiogaster bougainvillei","Variable Goshawk",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"418","Bougainville",126,84281,"Solomons","Accipiter imitator","Imitator Sparrowhawk",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"419","Bougainville",126,84281,"Solomons","Aceros plicatus harterti","Blythæž¯s  Hornbill",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"420","Bougainville",126,84281,"Solomons","Acridotheres tristis","Common Myna",NA,NA,1,1,NA,NA,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"421","Bougainville",126,84281,"Solomons","Acrocephalus stentoreus sumbae","Clamorous Reed-warbler",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"422","Bougainville",126,84281,"Solomons","Actenoides b. bougainvillei","Moustached Kingfisher",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"423","Bougainville",126,84281,"Solomons","Aerodramus o. orientalis","Mayræž¯s  Swiftlet",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"424","Bougainville",126,84281,"Solomons","Aerodramus spodiopygius reichenowi","White-rumped Swiftlet",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"425","Bougainville",126,84281,"Solomons","Aerodramus vanikorensis lugubris","Uniform Swiftlet",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"426","Bougainville",126,84281,"Solomons","Alcedo (Ceyx) lepidus meeki","Variable Dwarf Kingfisher",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"427","Bougainville",126,84281,"Solomons","Alcedo atthis salomonensis","Common Kingfisher",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"428","Bougainville",126,84281,"Solomons","Alcedo pusilla bougainvillei","Little Kingfisher",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"429","Bougainville",126,84281,"Solomons","Amaurornis moluccanus nigrifrons","Rufous-tailed Bush-hen",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"430","Bougainville",126,84281,"Solomons","Anas superciliosa pelewensis","Pacific Black Duck",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"431","Bougainville",126,84281,"Solomons","Anous m. minutus","Black (White-capped) Noddy",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"432","Bougainville",126,84281,"Solomons","Anous stolidus pileatus","Brown (Common) Noddy",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"433","Bougainville",126,84281,"Solomons","Aplornis brunneocapilla","White-eyed Starling",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"434","Bougainville",126,84281,"Solomons","Aplornis cantoroides","Singing Starling",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"435","Bougainville",126,84281,"Solomons","Aplornis g. grandis","Brown-winged Starling",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"436","Bougainville",126,84281,"Solomons","Aplornis metallica nitida","Metallic Starling",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"437","Bougainville",126,84281,"Solomons","Aviceda subcristata proxima","Pacific Baza (Crested Hawk)",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"438","Bougainville",126,84281,"Solomons","Butorides striatus solomonensis","Striated Heron",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"439","Bougainville",126,84281,"Solomons","Cacatua ducorpsi","Ducorpæž¯s Cockatoo",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"440","Bougainville",126,84281,"Solomons","Cacomantis variolosus addendus","Brush Cuckoo",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"441","Bougainville",126,84281,"Solomons","Caloenas n. nicobarica","Nicobar Pigeon",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"442","Bougainville",126,84281,"Solomons","Cettia haddeni","Odedi (Kopipi) Bush-Warbler",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"443","Bougainville",126,84281,"Solomons","Chalcophaps stephani mortoni","Stephanæž¯s Dove",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"444","Bougainville",126,84281,"Solomons","Chalcopsitta cardinalis","Cardinal Lory,",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"445","Bougainville",126,84281,"Solomons","Charmosyna margarethae","Duchess Lorikeet",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"446","Bougainville",126,84281,"Solomons","Charmosyna meeki","Meek's Lorikeet",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"447","Bougainville",126,84281,"Solomons","Charmosyna placentis pallidior","Red-flanked Lorikeet",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"448","Bougainville",126,84281,"Solomons","Collocalia esculenta tametamele","Glossy Swiftlet",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"449","Bougainville",126,84281,"Solomons","Columba pallidiceps","Yellow-legged Pigeon",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"450","Bougainville",126,84281,"Solomons","Columba vitiensishalmaheira","White-throated Pigeon",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"451","Bougainville",126,84281,"Solomons","Coracina h. holopolia","Solomon Cuckoo-shrike",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"452","Bougainville",126,84281,"Solomons","Coracina lineata nigrifrons","Barred Cuckoo-shrike",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"453","Bougainville",126,84281,"Solomons","Coracina papuensis perpallida","White-bellied Cuckoo-shrike",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"454","Bougainville",126,84281,"Solomons","Coracina remota","Grey-capped Cicadabird",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"455","Bougainville",126,84281,"Solomons","Coracina welchmani","North Melanesian Cuckoo-shrike",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"456","Bougainville",126,84281,"Solomons","Corvus meeki","Bougainville Crow",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"457","Bougainville",126,84281,"Solomons","Dicaeum aeneum aeneum","Midget Flowerpecker",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"458","Bougainville",126,84281,"Solomons","Ducula p. pistrinaria","Island Imperial Pigeon",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"459","Bougainville",126,84281,"Solomons","Ducula rubricera  rufigula","Red-knobbed Imperial Pigeon",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"460","Bougainville",126,84281,"Solomons","Egretta sacra","Eastern Reef Egret",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"461","Bougainville",126,84281,"Solomons","Erythrura trichroa woodfordi","Blue-faced Parrot-finch",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"462","Bougainville",126,84281,"Solomons","Esacus magnirostris","Beach Stone-curlew",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"463","Bougainville",126,84281,"Solomons","Eudynamys orientalis alberti","Eastern Koel",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
"464","Bougainville",126,84281,"Solomons","Eurostopodus mystacalis nigripennis","White-throated Nightjar",NA,NA,0,1,1,0,"http://birdsofmelanesia.net/png8html/bougainville.pdf",NA,NA,1
